"ID","PropertyNumber","PropertyScanName","OriginalFileName","FileSize","FileName","ItemType","InfoText","Maps","Author","Comments","FolderName","Dates","MapsToReview","Rescan_file","xRef_Prop_Comments","Year","Company","Initials","EntryDate"
11497,"BO0197","BO0197_011",,687,"BO0197_011.pdf","correspondence","To R. Cleland regarding War Eagle Mountain.",0,"A. Young",,,"Mar. 26, 1997",,FALSE,,1997,,"wrs","2016-08-15 00:00:00"
11499,"BO0197","BO0197_012",,45842,"BO0197_012.pdf","miscellaneous","Collection of information about War Eagle Mountain mines.",11,,,,"undated",,FALSE,,,,"wrs","2016-08-15 00:00:00"
11509,"BO0197","BO0197_013",,1828,"BO0197_013.pdf","correspondence","To A.R. Young providing corrected page from report.",0,"D.J. Stecher",,,"Nov. 20, 1995",,FALSE,,1995,,"wrs","2016-08-15 00:00:00"
11500,"BO0197","BO0197_014",,307,"BO0197_014.pdf","correspondence","To R. Corrigan regarding War Eagle Mountain exploration.",0,"A.R. Young",,,"Dec. 7, 1995",,FALSE,,1995,"Sunshing Mining & Refining","wrs","2016-08-15 00:00:00"
11501,"BO0197","BO0197_015",,412,"BO0197_015.pdf","report","Summary of War Eagle Mines.",0,"B. Vanderwall",,,"Dec. 5, 1995",,FALSE,,1995,,"wrs","2016-08-15 00:00:00"
11502,"BO0197","BO0197_016",,3101,"BO0197_016.pdf","miscellaneous","Maps with Production Data attached.",8,,,,"undated",,FALSE,,,,"wrs","2016-08-15 00:00:00"
11503,"BO0197","BO0197_017",,2760,"BO0197_017.pdf","report","Company History and Plans.",0,,,,"Dec. 1, 1929",,FALSE,,1929,"Sinker Tunnel-War Eagle Mines","wrs","2016-08-15 00:00:00"
11504,"BO0197","BO0197_018",,869,"BO0197_018.pdf","map","Northwest looking Cross-Section Through War Eagle Mountain.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-15 00:00:00"
11352,"BO0197","BO0197_m001",,7150,"BO0197_m001.pdf","map","Preliminary Computer Model, War Eagle Mountain Project.",1,,,,"Nov. 13, 1995",,FALSE,,1995,,"wrs","2016-08-11 00:00:00"
11701,"BO0198","BO0198_001",,566,"BO0198_001.pdf","image","Looking south at the open shaft.",0,,,,"1999",,FALSE,,1999,,"wrs cat","2016-10-21 00:00:00"
11505,"BO0198","BO0198_002",,530,"BO0198_002.pdf","image","View down into the shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-15 00:00:00"
11506,"BO0198","BO0198_003",,475,"BO0198_003.pdf","image","Looking south at other caved pits/shafts/stopes and their waste dumps.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-15 00:00:00"
11507,"BO0198","BO0198_004",,627,"BO0198_004.pdf","image","Lower trough of caved stope or shaft, looking south.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-15 00:00:00"
11508,"BO0198","BO0198_005",,4493,"BO0198_005.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1913-1922",,FALSE,,1913,"Stormy Hill Mining","wrs","2016-08-15 00:00:00"
11341,"BO0199","BO0199_001",,2887,"BO0199_001.pdf","map","San Juan Shaft Sketch.",1,,,,"Jun. 26, 1940",,FALSE,,1940,,"wrs","2016-08-11 00:00:00"
11342,"BO0199","BO0199_002",,167,"BO0199_002.pdf","correspondence","To R. King regarding San Juan vein.",0,"L.R.S. (?)",,,"Jul. 22, 1940",,FALSE,,1940,,"wrs","2016-08-11 00:00:00"
11343,"BO0199","BO0199_003",,135,"BO0199_003.pdf","correspondence","To R. King regarding San Juan property.",0,"L.R.S. (?)",,,"Jun. 16, 1940",,FALSE,,1940,,"wrs","2016-08-11 00:00:00"
11344,"BO0199","BO0199_004",,380,"BO0199_004.pdf","report","Silver City Region.",0,"(?)",,,"undated",,FALSE,,,,"wrs","2016-08-11 00:00:00"
11345,"BO0199","BO0199_005",,67,"BO0199_005.pdf","map","Drawn Sketch of San Juan Area.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-11 00:00:00"
11346,"BO0199","BO0199_006",,754,"BO0199_006.pdf","image","Looking northwest at Adit 1.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-11 00:00:00"
11347,"BO0199","BO0199_007",,451,"BO0199_007.pdf","image","Close up of Adit 1 opening.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-11 00:00:00"
11348,"BO0199","BO0199_008",,579,"BO0199_008.pdf","image","Looking southeast from above Adit 1 at the waste dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-11 00:00:00"
11349,"BO0199","BO0199_009",,731,"BO0199_009.pdf","image","Looking northwest at caved Adit 2, and a collapsed structure at the old portal.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-11 00:00:00"
11350,"BO0199","BO0199_010",,502,"BO0199_010.pdf","image","Looking northeast at the waste dump of caved Adit 3.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-11 00:00:00"
11351,"BO0199","BO0199_m001",,5200,"BO0199_m001.pdf","map","San Juan Tunnel, Red Jacket Tunnel and Cross-Cut, War Eagle Mountain, with Handwritten Notes.",1,"G.C. Smith",,,"May 1937",,FALSE,,1937,,"wrs","2016-08-11 00:00:00"
11285,"BO0200","BO0200_001",,824,"BO0200_001.pdf","image","Looking north at the caved adit.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11286,"BO0200","BO0200_002",,591,"BO0200_002.pdf","image","Looking southwest at the side of the waste dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11287,"BO0201","BO0201_001",,446,"BO0201_001.pdf","image","Count Southern's cabin near the mine site.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11288,"BO0201","BO0201_002",,509,"BO0201_002.pdf","image","Count Southern's grave site below his cabin.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11289,"BO0201","BO0201_003",,568,"BO0201_003.pdf","image","Looking northwest at the portal of the Denier Resort.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11290,"BO0201","BO0201_004",,483,"BO0201_004.pdf","image","Looking east at the waste dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11291,"BO0201","BO0201_005",,510,"BO0201_005.pdf","image","Looking northwest at the side of the timbered portal.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11292,"BO0201","BO0201_006",,9207,"BO0201_006.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1921-1924",,FALSE,,1922,"Red Jacket Gold Mining","wrs","2016-08-10 00:00:00"
11293,"BO0201","BO0201_007",,2142,"BO0201_007.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1930",,FALSE,,1930,"War Eagle Mining and Milling","wrs","2016-08-10 00:00:00"
11294,"BO0203","BO0203_001",,533,"BO0203_001.pdf","image","Looking east at the rails extending from the adit.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11295,"BO0203","BO0203_002",,578,"BO0203_002.pdf","image","Looking southwest at the portal of the drainage tunnel.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11296,"BO0203","BO0203_003",,511,"BO0203_003.pdf","image","View inside the adit.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11297,"BO0203","BO0203_004",,560,"BO0203_004.pdf","image","Looking northwest at the waste dump of the drainage tunnel.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11298,"BO0203","BO0203_005",,6080,"BO0203_005.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1959-1963",,FALSE,,1959,"Golden Crest Mining & Milling","wrs","2016-08-10 00:00:00"
11299,"BO0203","BO0203_m001",,1744,"BO0203_m001.pdf","map","Longitudinal Section of Old Workings in Golden Chariot Vein with Claims Map.",1,"J.B. Platts",,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11300,"BO0204","BO0204_001",,774,"BO0204_001.pdf","image","Cut granite blocks of footings west of the workings.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11301,"BO0204","BO0204_002",,552,"BO0204_002.pdf","image","Looking north along the open cut or collapsed stope below the footings.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11302,"BO0204","BO0204_003",,614,"BO0204_003.pdf","image","Looking south at the open adit at the head of the long cut.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11303,"BO0204","BO0204_004",,635,"BO0204_004.pdf","image","Narrow opening into the stope south of the caved shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11304,"BO0204","BO0204_005",,685,"BO0204_005.pdf","image","Caved shaft, looking northwest.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11305,"BO0204","BO0204_006",,506,"BO0204_006.pdf","image","Looking east at the Cumberland Mill site.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11306,"BO0204","BO0204_007",,660,"BO0204_007.pdf","image","Carved granite block on the mill foundation.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11307,"BO0204","BO0204_008",,544,"BO0204_008.pdf","image","Looking south at the mill foundation.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11308,"BO0204","BO0204_009",,556,"BO0204_009.pdf","image","Looking northeast at the waste rock piled below the mill on Chariot Gulch.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11309,"BO0204","BO0204_010",,565,"BO0204_010.pdf","image","Old rusted safe on the tree covered flat east of the mill.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11310,"BO0204","BO0204_011",,586,"BO0204_011.pdf","image","Granite lined well east of the mill.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11311,"BO0204","BO0204_012",,626,"BO0204_012.pdf","image","Stone structure next to the well.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11312,"BO0205","BO0205_001",,451,"BO0205_001.pdf","image","Looking down the throat of the shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11313,"BO0205","BO0205_002",,584,"BO0205_002.pdf","image","Looking south at the rock retaining wall below the open cut.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11314,"BO0205","BO0205_003",,621,"BO0205_003.pdf","image","Wooden beams of the old hoist (?) foundation.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11315,"BO0205","BO0205_004",,526,"BO0205_004.pdf","image","Looking south up the axis of the open cut.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11316,"BO0205","BO0205_005",,542,"BO0205_005.pdf","image","View into the stope beside the shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11317,"BO0207","BO0207_001",,560,"BO0207_001.pdf","image","Looking into the carved Red Jacket Shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11318,"BO0207","BO0207_002",,408,"BO0207_002.pdf","image","Looking northeast across the shaft waste dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11319,"BO0207","BO0207_003",,633,"BO0207_003.pdf","image","Stone retaining wall on the northwest end of the shaft dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11320,"BO0207","BO0207_004",,401,"BO0207_004.pdf","image","Smale pile of waste rock with low retaining wall on the east side of the main dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11321,"BO0210","BO0210_001",,8624,"BO0210_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1931",,FALSE,,1928,"Big Four Development","wrs","2016-08-10 00:00:00"
11322,"BO0211","BO0211_001",,504,"BO0211_001.pdf","image","Looking southeast at the shaft opening.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11323,"BO0211","BO0211_002",,480,"BO0211_002.pdf","image","Looking north at the waste piles below the shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11324,"BO0211","BO0211_003",,553,"BO0211_003.pdf","image","Looking down the throat of the shaft with a snow plug about 20 feet down.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11325,"BO0211","BO0211_004",,647,"BO0211_004.pdf","image","Looking west at the open adit northwest of the shaft.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11326,"BO0211","BO0211_005",,650,"BO0211_005.pdf","image","Looking east at the adit waste dump and the north end of the shaft dump.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-10 00:00:00"
11327,"BO0214","BO0214_001",,1110,"BO0214_001.pdf","news article","Sinker Tunnel May Revive Silver City.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11328,"BO0214","BO0214_002",,4224,"BO0214_002.pdf","news article","Compilation of news articles on War Eagle Mountain properties.",0,,,,"1929-1930",,FALSE,,1929,,"wrs","2016-08-10 00:00:00"
11702,"BO0214","BO0214_003",,468,"BO0214_003.pdf","assay",,0,,,,"Sep. 18, 1986",,FALSE,,1986,,"cat","2016-10-21 00:00:00"
11329,"BO0214","BO0214_004",,974,"BO0214_004.pdf","news article","Huge Silver City Project is Going Ahead.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11330,"BO0214","BO0214_005",,719,"BO0214_005.pdf","assay",,0,,,,"1926-1927",,FALSE,,1926,,"wrs","2016-08-10 00:00:00"
11331,"BO0214","BO0214_006",,614,"BO0214_006.pdf","report","On War Eagle Mountain Property.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11332,"BO0214","BO0214_007",,1666,"BO0214_007.pdf","correspondence","To R.M. Adams regarding Owyhee Gold Mining Company Claims on War Eagle Mountain.",0,"J.B. Platts",,,"Jul. 20, 1930",,FALSE,,1930,,"wrs","2016-08-10 00:00:00"
11333,"BO0214","BO0214_008",,766,"BO0214_008.pdf","correspondence","To R.M. Adams regarding Owyhee Gold Mining properties at Silver City, Idaho.",0,"F.B. Laney",,,"Nov. 17, 1930",,FALSE,,1930,,"wrs","2016-08-10 00:00:00"
11334,"BO0214","BO0214_009",,1742,"BO0214_009.pdf","report","Some criticisms and suggestions in regard to some maps of, and a report on, the property of the Owyhee Gold Mining Company near Silver City, Idaho.",0,"F.B. Laney",,,"Nov. 17, 1930",,FALSE,,1930,,"wrs","2016-08-10 00:00:00"
11335,"BO0214","BO0214_010",,10140,"BO0214_010.pdf","miscellaneous","Excerpts of Idaho Bureau of Mines and Geology Bulletin 11 regarding Silver City Mines.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11336,"BO0214","BO0214_011",,13075,"BO0214_011.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1925-1933",,FALSE,,1925,"Owyhee Gold Mining","wrs","2016-08-10 00:00:00"
11337,"BO0214","BO0214_m001",,1696,"BO0214_m001.pdf","map","Longitudinal Section of Old Workings in Golden Chariot Vein.",1,"J.B. Platts",,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11338,"BO0214","BO0214_m002",,1173,"BO0214_m002.pdf","map","No. 1-4 Tunnel Assay Sketches.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-10 00:00:00"
11339,"BO0214","BO0214_m003",,1760,"BO0214_m003.pdf","map","Bluejacket Mine Area Map with Annotations.",1,"J.B. Platts",,,"Feb. 20, 1928",,FALSE,,1928,"Owyhee Gold Mining","wrs","2016-08-10 00:00:00"
11340,"BO0214","BO0214_m004",,1525,"BO0214_m004.pdf","map","Bluejacket Mine Area Map without Annotations.",1,"J.B. Platts",,,"Feb. 20, 1928",,FALSE,,1928,"Owyhee Gold Mining","wrs","2016-08-10 00:00:00"
11264,"BO0216","BO0216_001",,2508,"BO0216_001.pdf","report","History of Company's Mines.",0,,,,"Dec. 1, 1929",,FALSE,,1929,"Sinker Tunnel - War Eagle Mines","wrs","2016-08-09 00:00:00"
11265,"BO0216","BO0216_002",,2094,"BO0216_002.pdf","correspondence","To J.B. Haffner regarding Silver City district.",0,"C.I. Cook",,,"Jun. 25, 1947",,FALSE,,1947,"Consolidated Coppermines","wrs","2016-08-09 00:00:00"
11266,"BO0216","BO0216_003",,1901,"BO0216_003.pdf","correspondence","To J.B. Haffner regarding Silver City District. Rough Draft.",0,"C.I. Cook",,,"undated",,FALSE,,,,"wrs","2016-08-09 00:00:00"
11267,"BO0216","BO0216_004",,1655,"BO0216_004.pdf","correspondence","To J. Haffner regarding potential of exploring Potosi property.",0,"R. McConnel",,,"May 20, 1947",,FALSE,,1947,,"wrs","2016-08-09 00:00:00"
11268,"BO0216","BO0216_005",,1758,"BO0216_005.pdf","correspondence","To Stockholders of Empire Mines regarding potential of Silver City district.",0,"S.A. Hearn",,,"undated",,FALSE,,,,"wrs","2016-08-09 00:00:00"
11269,"BO0216","BO0216_006",,534,"BO0216_006.pdf","news article","Silver City Mine Claims May be Reactivated.",0,,,,"Jun. 27, 1974",,FALSE,,1974,,"wrs","2016-08-09 00:00:00"
11270,"BO0216","BO0216_007",,723,"BO0216_007.pdf","map","Mining Claims on War Eagle Mountain.",1,"J. Kemper",,,"1911",,FALSE,,1911,,"wrs","2016-08-09 00:00:00"
11271,"BO0216","BO0216_008",,1810,"BO0216_008.pdf","map","Underground Workings - The War Eagle Consolidated Mines. Poor Copy.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-09 00:00:00"
11272,"BO0216","BO0216_009",,926,"BO0216_009.pdf","map","Claim Map. Silver City, Gold Mines.",1,"W. Kehaly, Piper, Laney",,,"Oct. 1946",,FALSE,,1946,,"wrs","2016-08-09 00:00:00"
11273,"BO0216","BO0216_010",,1836,"BO0216_010.pdf","map","Vertical Section, Potosi Vein.",1,"W. Kehaly",,,"Oct. 1946",,FALSE,,1946,,"wrs","2016-08-09 00:00:00"
11274,"BO0216","BO0216_011",,1494,"BO0216_011.pdf","map","Sketch of Sinker Grade Area.",1,"W. Kehaly",,,"Apr. 29, 1947",,FALSE,,1947,,"wrs","2016-08-09 00:00:00"
11275,"BO0216","BO0216_012",,2072,"BO0216_012.pdf","map","Claim Map. Silver City Gold Mines.",1,"W.A. Williams(?)",,,"undated",,FALSE,,,,"wrs","2016-08-09 00:00:00"
11276,"BO0216","BO0216_013",,276,"BO0216_013.pdf","correspondence","To O.W. Worthwine regarding maps of Silver City area.",0,"R.H. McConnel",,,"Sep. 21, 1955",,FALSE,,1955,,"wrs","2016-08-09 00:00:00"
11277,"BO0216","BO0216_014",,891,"BO0216_014.pdf","correspondence","To R.H. McConnel regarding Silver City Property.",0,"O.W. Worthwine",,,"Sep. 15, 1955",,FALSE,,1955,,"wrs","2016-08-09 00:00:00"
11278,"BO0216","BO0216_015",,4521,"BO0216_015.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1917-1921",,FALSE,,1917,"Sinker Tunnel Mining","wrs","2016-08-09 00:00:00"
11279,"BO0216","BO0216_016",,4337,"BO0216_016.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1933-1936",,FALSE,,1933,"Golden Chariot-War Eagle Mines","wrs","2016-08-09 00:00:00"
11280,"BO0216","BO0216_017",,43690,"BO0216_017.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1899-1943",,FALSE,,1899,"War Eagle Consolidated Mining","wrs","2016-08-09 00:00:00"
11281,"BO0219","BO0219_001",,10811,"BO0219_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1933",,FALSE,,1928,"Cooperative Oil Exploration","wrs","2016-08-09 00:00:00"
11282,"BO0219","BO0219_002",,18463,"BO0219_002.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1937",,FALSE,,1928,"Bergdahl Oil","wrs","2016-08-09 00:00:00"
11283,"BO0228","BO0228_001",,2518,"BO0228_001.pdf","correspondence","To A.E. Weissenborn(?) regarding Field examination of Gem Silica Company sand deposit. Poor Copy.",0,"H. Kirkemo",,,"Aug. 29, 1952",,FALSE,,1952,,"wrs","2016-08-09 00:00:00"
11284,"BO0228","BO0228_002",,6193,"BO0228_002.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1953-1956",,FALSE,,1953,"Gem Silica","wrs","2016-08-09 00:00:00"
11245,"BO0232","BO0232_001",,12434,"BO0232_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1956-1961",,FALSE,,1956,"Lucky Gem Mining & Milling","wrs","2016-08-09 00:00:00"
11246,"BO0235","BO0235_001",,14382,"BO0235_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1936",,FALSE,,1928,"Yellow Gold Placer","wrs","2016-08-09 00:00:00"
11247,"BO0240","BO0240_001",,5809,"BO0240_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1931",,FALSE,,1928,"Pioneer Idaho Oil","wrs","2016-08-09 00:00:00"
11563,"BO0243","BO0243_001",,78,"BO0243_001.pdf","correspondence","To R.J. McRae regarding the Comeback Lode.",0,"M.A. Lekas",,,"1968",,FALSE,,1968,,"wrs","2016-08-18 00:00:00"
11564,"BO0243","BO0243_002",,48,"BO0243_002.pdf","map","Comeback Claims.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-18 00:00:00"
11565,"BO0243","BO0243_003",,50,"BO0243_003.pdf","map","Comeback Vein Workings.",1,,,,"1941",,FALSE,,1941,"Comback Mining","wrs","2016-08-18 00:00:00"
11566,"BO0243","BO0243_004",,239,"BO0243_004.pdf","report","The C0meback Lode, Pioneerville, Idaho.",0,"M.A. Lekas",,,"Apr. 25, 1968",,FALSE,,1968,,"wrs","2016-08-18 00:00:00"
11248,"BO0252","BO0252_001",,4403,"BO0252_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1928-1930",,FALSE,,1928,"Payette Coal Mining","wrs","2016-08-09 00:00:00"
11249,"BO0252","BO0252_002",,6093,"BO0252_002.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1931-1935",,FALSE,,1931,"Semi-Anthracite Coal Mining","wrs","2016-08-09 00:00:00"
